data,ru,refeicao,preparacao,otimo,otimo_pct,regular,regular_pct,ruim,ruim_pct,isc,sheet_origem,mes
2026-04-24,B,Jantar,Cubo suíno acebolado,22.0,0.9166666666666666,1.0,0.041666666666666664,1.0,0.041666666666666664,9.416666666666666,ISC jan,2026-04
2026-04-24,P1,Jantar,Escondidinho de Legumes,7.0,0.5384615384615384,1.0,0.07692307692307693,5.0,0.38461538461538464,6.153846153846154,ISC jan,2026-04
2026-04-24,B,Jantar,Escondidinho de Legumes,19.0,0.7916666666666666,4.0,0.16666666666666666,1.0,0.041666666666666664,8.791666666666666,ISC jan,2026-04
2026-04-27,P1,Jantar,Sobrecoxa  ao M.Ervas,36.0,0.45569620253164556,16.0,0.20253164556962025,27.0,0.34177215189873417,5.9113924050632916,ISC jan,2026-04
2026-04-27,B,Jantar,Sobrecoxa  ao M.Ervas,33.0,0.5409836065573771,14.0,0.22950819672131148,14.0,0.22950819672131148,6.786885245901639,ISC jan,2026-04
2026-04-27,P1,Jantar,Cubos Suíno ao molho barbecue,83.0,0.8058252427184466,17.0,0.1650485436893204,3.0,0.02912621359223301,8.912621359223301,ISC jan,2026-04
2026-04-27,B,Jantar,Cubos Suíno ao molho barbecue,60.0,0.8571428571428571,5.0,0.07142857142857142,5.0,0.07142857142857142,9.0,ISC jan,2026-04
2026-04-27,P1,Jantar,Bolinha de grão de bico,8.0,0.24242424242424243,10.0,0.30303030303030304,15.0,0.45454545454545453,4.393939393939394,ISC jan,2026-04
2026-04-27,B,Jantar,Bolinha de grão de bico,11.0,0.5238095238095238,5.0,0.23809523809523808,5.0,0.23809523809523808,6.666666666666667,ISC jan,2026-04
2026-04-28,P1,Jantar,Cubos de Frango com Batata Rústica,63.0,0.63,25.0,0.25,12.0,0.12,7.67,ISC jan,2026-04
2026-04-28,B,Jantar,Cubos de Frango com Batata Rústica,41.0,0.7321428571428571,13.0,0.23214285714285715,2.0,0.03571428571428571,8.517857142857142,ISC jan,2026-04
2026-04-28,P1,Jantar,Carne Moída Refogada,83.0,0.9325842696629213,5.0,0.056179775280898875,1.0,0.011235955056179775,9.617977528089888,ISC jan,2026-04
2026-04-28,B,Jantar,Carne Moída Refogada,55.0,0.9016393442622951,5.0,0.08196721311475409,1.0,0.01639344262295082,9.442622950819672,ISC jan,2026-04
2026-04-28,P1,Jantar,Jardineira de Soja,16.0,0.6666666666666666,7.0,0.2916666666666667,1.0,0.041666666666666664,8.166666666666666,ISC jan,2026-04
2026-04-28,B,Jantar,Jardineira de Soja,6.0,0.6666666666666666,2.0,0.2222222222222222,1.0,0.1111111111111111,7.888888888888889,ISC jan,2026-04
2026-04-29,P1,Jantar,Sobrecoxa Assada,32.0,0.7619047619047619,9.0,0.21428571428571427,1.0,0.023809523809523808,8.714285714285714,ISC jan,2026-04
2026-04-29,B,Jantar,Sobrecoxa Assada,32.0,0.6808510638297872,15.0,0.3191489361702128,0.0,0.0,8.404255319148936,ISC jan,2026-04
2026-04-29,P1,Jantar,Isca de Carne ao Molho Escuro,67.0,0.788235294117647,14.0,0.16470588235294117,4.0,0.047058823529411764,8.75294117647059,ISC jan,2026-04
2026-04-29,B,Jantar,Isca de Carne ao Molho Escuro,62.0,0.8266666666666667,10.0,0.13333333333333333,3.0,0.04,8.973333333333333,ISC jan,2026-04
2026-04-29,P1,Jantar,Lasanha Vegetaraiana,26.0,0.6842105263157895,6.0,0.15789473684210525,6.0,0.15789473684210525,7.7894736842105265,ISC jan,2026-04
2026-04-29,B,Jantar,Lasanha Vegetaraiana,48.0,0.8571428571428571,6.0,0.10714285714285714,2.0,0.03571428571428571,9.142857142857142,ISC jan,2026-04
2026-04-30,P1,Jantar,Estrogonofe de Frango,17.0,0.6296296296296297,10.0,0.37037037037037035,0.0,0.0,8.148148148148149,ISC jan,2026-04
2026-04-30,B,Jantar,Estrogonofe de Frango,65.0,0.8333333333333334,10.0,0.1282051282051282,3.0,0.038461538461538464,9.012820512820513,ISC jan,2026-04
2026-04-30,P1,Jantar,Cubo suíno acebolado,49.0,0.8032786885245902,4.0,0.06557377049180328,8.0,0.13114754098360656,8.491803278688524,ISC jan,2026-04
2026-04-30,B,Jantar,Cubo suíno acebolado,55.0,0.9482758620689655,2.0,0.034482758620689655,1.0,0.017241379310344827,9.672413793103448,ISC jan,2026-04
2026-04-30,P1,Jantar,Escondidinho de Soja,17.0,0.7727272727272727,3.0,0.13636363636363635,2.0,0.09090909090909091,8.5,ISC jan,2026-04
2026-04-30,B,Jantar,Escondidinho de Soja,19.0,0.6551724137931034,9.0,0.3103448275862069,1.0,0.034482758620689655,8.137931034482758,ISC jan,2026-04
2026-05-04,P1,Jantar,Fricassê de Frango,105.0,0.7720588235294118,24.0,0.17647058823529413,7.0,0.051470588235294115,8.654411764705882,ISC jan,2026-05
2026-05-04,B,Jantar,Fricassê de Frango,24.0,0.8888888888888888,3.0,0.1111111111111111,0.0,0.0,9.444444444444445,ISC jan,2026-05
2026-05-04,P1,Jantar,Cubo suíno acebolado,36.0,0.8,6.0,0.13333333333333333,3.0,0.06666666666666667,8.733333333333333,ISC jan,2026-05
2026-05-04,B,Jantar,Cubo suíno acebolado,50.0,0.8771929824561403,7.0,0.12280701754385964,0.0,0.0,9.385964912280702,ISC jan,2026-05
2026-05-04,P1,Jantar,Salpicão vegano,9.0,0.45,5.0,0.25,6.0,0.3,6.05,ISC jan,2026-05
2026-05-04,B,Jantar,Salpicão vegano,21.0,0.75,6.0,0.21428571428571427,1.0,0.03571428571428571,8.607142857142858,ISC jan,2026-05
2026-05-05,P1,Jantar,Sobrecoxa Desossada,42.0,0.8235294117647058,5.0,0.09803921568627451,4.0,0.0784313725490196,8.803921568627452,ISC jan,2026-05
2026-05-05,B,Jantar,Sobrecoxa Desossada,63.0,0.7875,13.0,0.1625,4.0,0.05,8.7375,ISC jan,2026-05
2026-05-05,P1,Jantar,Carne Moída Refogada,48.0,0.8135593220338984,8.0,0.13559322033898305,3.0,0.05084745762711865,8.864406779661017,ISC jan,2026-05
2026-05-05,B,Jantar,Carne Moída Refogada,66.0,0.9166666666666666,4.0,0.05555555555555555,2.0,0.027777777777777776,9.472222222222221,ISC jan,2026-05
2026-05-05,P1,Jantar,Hambúrguer de Soja,13.0,0.5909090909090909,4.0,0.18181818181818182,5.0,0.22727272727272727,7.045454545454546,ISC jan,2026-05
2026-05-05,B,Jantar,Hambúrguer de Soja,14.0,0.5384615384615384,6.0,0.23076923076923078,6.0,0.23076923076923078,6.769230769230769,ISC jan,2026-05
2026-05-06,P1,Jantar,Cubos de Frango Acebolado,34.0,0.6666666666666666,12.0,0.23529411764705882,5.0,0.09803921568627451,7.9411764705882355,ISC jan,2026-05
2026-05-06,B,Jantar,Cubos de Frango Acebolado,61.0,0.7261904761904762,19.0,0.2261904761904762,4.0,0.047619047619047616,8.44047619047619,ISC jan,2026-05
2026-05-06,P1,Jantar,Isca de Carne ao M. Tomate,72.0,0.9113924050632911,7.0,0.08860759493670886,0.0,0.0,9.556962025316455,ISC jan,2026-05
2026-05-06,B,Jantar,Isca de Carne ao M. Tomate,53.0,0.5955056179775281,15.0,0.16853932584269662,21.0,0.23595505617977527,7.033707865168539,ISC jan,2026-05
2026-05-06,P1,Jantar,Panqueca Vegana ao Molho Branco,27.0,0.7941176470588235,5.0,0.14705882352941177,2.0,0.058823529411764705,8.735294117647058,ISC jan,2026-05
2026-05-06,B,Jantar,Panqueca Vegana ao Molho Branco,24.0,0.6486486486486487,5.0,0.13513513513513514,8.0,0.21621621621621623,7.378378378378378,ISC jan,2026-05
2026-05-07,P1,Jantar,Peixe à Delícia,65.0,0.7647058823529411,6.0,0.07058823529411765,14.0,0.16470588235294117,8.16470588235294,ISC jan,2026-05
2026-05-07,B,Jantar,Peixe à Delícia,72.0,0.8275862068965517,14.0,0.16091954022988506,1.0,0.011494252873563218,9.091954022988507,ISC jan,2026-05
2026-05-07,P1,Jantar,Cubos de Carne ao M. Madeira,46.0,0.6666666666666666,10.0,0.14492753623188406,13.0,0.18840579710144928,7.579710144927536,ISC jan,2026-05
2026-05-07,B,Jantar,Cubos de Carne ao M. Madeira,57.0,0.6551724137931034,15.0,0.1724137931034483,15.0,0.1724137931034483,7.586206896551724,ISC jan,2026-05
2026-05-07,P1,Jantar,Suflê de Legumes,43.0,0.9347826086956522,3.0,0.06521739130434782,,0.0,9.673913043478262,ISC jan,2026-05
2026-05-07,B,Jantar,Suflê de Legumes,12.0,0.5454545454545454,7.0,0.3181818181818182,3.0,0.13636363636363635,7.181818181818182,ISC jan,2026-05
2026-05-08,P1,Jantar,Cubos de Frango ao M. Escuro,35.0,0.9210526315789473,2.0,0.05263157894736842,1.0,0.02631578947368421,9.5,ISC jan,2026-05
2026-05-08,B,Jantar,Cubos de Frango ao M. Escuro,30.0,0.8108108108108109,6.0,0.16216216216216217,1.0,0.02702702702702703,8.945945945945946,ISC jan,2026-05
2026-05-08,P1,Jantar,Torta de Calabresa,27.0,0.29347826086956524,24.0,0.2608695652173913,41.0,0.44565217391304346,4.684782608695652,ISC jan,2026-05
2026-05-08,B,Jantar,Torta de Calabresa,46.0,0.6865671641791045,8.0,0.11940298507462686,13.0,0.19402985074626866,7.656716417910448,ISC jan,2026-05
2026-05-08,P1,Jantar,Torta de Legumes,4.0,0.4444444444444444,4.0,0.4444444444444444,1.0,0.1111111111111111,6.777777777777778,ISC jan,2026-05
2026-05-08,B,Jantar,Torta de Legumes,12.0,0.7058823529411765,4.0,0.23529411764705882,1.0,0.058823529411764705,8.294117647058824,ISC jan,2026-05
2026-05-11,P1,Jantar,Sobrecoxa ao M. de Legumes,41.0,0.6212121212121212,10.0,0.15151515151515152,15.0,0.22727272727272727,7.196969696969697,ISC jan,2026-05
2026-05-11,B,Jantar,Sobrecoxa ao M. de Legumes,25.0,0.7142857142857143,8.0,0.22857142857142856,2.0,0.05714285714285714,8.342857142857143,ISC jan,2026-05
2026-05-11,P1,Jantar,Isca de Carne Acebolada,69.0,0.8023255813953488,9.0,0.10465116279069768,8.0,0.09302325581395349,8.63953488372093,ISC jan,2026-05
2026-05-11,B,Jantar,Isca de Carne Acebolada,74.0,0.8409090909090909,11.0,0.125,3.0,0.03409090909090909,9.068181818181818,ISC jan,2026-05
2026-05-11,P1,Jantar,Rocambole de Grão de Bico,12.0,0.2727272727272727,5.0,0.11363636363636363,27.0,0.6136363636363636,3.909090909090909,ISC jan,2026-05
2026-05-11,B,Jantar,Rocambole de Grão de Bico,11.0,0.55,5.0,0.25,4.0,0.2,6.95,ISC jan,2026-05
2026-05-12,P1,Jantar,Frango Xadrez,96.0,0.8495575221238938,12.0,0.10619469026548672,5.0,0.04424778761061947,9.070796460176991,ISC jan,2026-05
2026-05-12,B,Jantar,Frango Xadrez,49.0,0.875,5.0,0.08928571428571429,2.0,0.03571428571428571,9.232142857142858,ISC jan,2026-05
2026-05-12,P1,Jantar,Carne Moída Refogada,101.0,0.8938053097345132,4.0,0.035398230088495575,8.0,0.07079646017699115,9.185840707964601,ISC jan,2026-05
2026-05-12,B,Jantar,Carne Moída Refogada,54.0,0.8571428571428571,6.0,0.09523809523809523,3.0,0.047619047619047616,9.095238095238095,ISC jan,2026-05
2026-05-12,P1,Jantar,Bobó de Legumes,15.0,0.75,3.0,0.15,2.0,0.1,8.35,ISC jan,2026-05
2026-05-12,B,Jantar,Bobó de Legumes,13.0,0.8125,2.0,0.125,1.0,0.0625,8.8125,ISC jan,2026-05
2026-05-13,P1,Jantar,Vatapá de Frango,87.0,0.9157894736842105,6.0,0.06315789473684211,2.0,0.021052631578947368,9.494736842105263,ISC jan,2026-05
2026-05-13,B,Jantar,Vatapá de Frango,114.0,0.9193548387096774,8.0,0.06451612903225806,2.0,0.016129032258064516,9.53225806451613,ISC jan,2026-05
2026-05-13,P1,Jantar,Picadinho com Legumes,38.0,0.7755102040816326,8.0,0.16326530612244897,3.0,0.061224489795918366,8.63265306122449,ISC jan,2026-05
2026-05-13,B,Jantar,Picadinho com Legumes,63.0,0.7411764705882353,12.0,0.1411764705882353,10.0,0.11764705882352941,8.235294117647058,ISC jan,2026-05
2026-05-13,P1,Jantar,Bolo Salgado Vegano,9.0,0.5625,0.0,0.0,7.0,0.4375,6.0625,ISC jan,2026-05
2026-05-13,B,Jantar,Bolo Salgado Vegano,8.0,0.6153846153846154,5.0,0.38461538461538464,0.0,0.0,8.076923076923077,ISC jan,2026-05
2026-05-14,P1,Jantar,Cubos de Frango à Chinesa,42.0,0.7924528301886793,8.0,0.1509433962264151,3.0,0.05660377358490566,8.735849056603774,ISC jan,2026-05
2026-05-14,B,Jantar,Cubos de Frango à Chinesa,36.0,0.6923076923076923,14.0,0.2692307692307692,2.0,0.038461538461538464,8.307692307692308,ISC jan,2026-05
2026-05-14,P1,Jantar,Calabresa à Carioca,70.0,0.7954545454545454,12.0,0.13636363636363635,6.0,0.06818181818181818,8.704545454545455,ISC jan,2026-05
2026-05-14,B,Jantar,Calabresa à Carioca,63.0,0.9130434782608695,4.0,0.057971014492753624,2.0,0.028985507246376812,9.44927536231884,ISC jan,2026-05
2026-05-14,P1,Jantar,Vatapá Vegano,33.0,0.7674418604651163,6.0,0.13953488372093023,4.0,0.09302325581395349,8.465116279069768,ISC jan,2026-05
2026-05-14,B,Jantar,Vatapá Vegano,26.0,0.896551724137931,2.0,0.06896551724137931,1.0,0.034482758620689655,9.344827586206897,ISC jan,2026-05
2026-05-15,P1,Jantar,Sobrecoxa com Gergelim,15.0,0.8823529411764706,2.0,0.11764705882352941,0.0,0.0,9.411764705882353,ISC jan,2026-05
2026-05-15,B,Jantar,Sobrecoxa com Gergelim,22.0,0.88,1.0,0.04,2.0,0.08,9.08,ISC jan,2026-05
2026-05-15,P1,Jantar,Lasanha de Carne Moída,120.0,0.9022556390977443,12.0,0.09022556390977443,1.0,0.007518796992481203,9.481203007518797,ISC jan,2026-05
2026-05-15,B,Jantar,Lasanha de Carne Moída,117.0,0.8602941176470589,14.0,0.10294117647058823,5.0,0.03676470588235294,9.154411764705882,ISC jan,2026-05
2026-05-15,P1,Jantar,Lasanha de Brócolis,13.0,0.6190476190476191,7.0,0.3333333333333333,1.0,0.047619047619047616,7.904761904761905,ISC jan,2026-05
2026-05-15,B,Jantar,Lasanha de Brócolis,17.0,0.8095238095238095,3.0,0.14285714285714285,1.0,0.047619047619047616,8.857142857142858,ISC jan,2026-05
2026-05-18,P1,Jantar,Isca de Frango Acebolado,31.0,0.7560975609756098,7.0,0.17073170731707318,3.0,0.07317073170731707,8.487804878048781,ISC jan,2026-05
2026-05-18,B,Jantar,Isca de Frango Acebolado,27.0,0.84375,4.0,0.125,1.0,0.03125,9.09375,ISC jan,2026-05
2026-05-18,P1,Jantar,Paçoca de Carne,73.0,0.7849462365591398,13.0,0.13978494623655913,7.0,0.07526881720430108,8.623655913978494,ISC jan,2026-05
2026-05-18,B,Jantar,Paçoca de Carne,47.0,0.8392857142857143,8.0,0.14285714285714285,1.0,0.017857142857142856,9.125,ISC jan,2026-05
2026-05-18,P1,Jantar,Yakissoba Vegetariano,21.0,0.5526315789473685,5.0,0.13157894736842105,12.0,0.3157894736842105,6.5,ISC jan,2026-05
2026-05-18,B,Jantar,Yakissoba Vegetariano,13.0,0.5652173913043478,8.0,0.34782608695652173,2.0,0.08695652173913043,7.478260869565218,ISC jan,2026-05
2026-05-19,P1,Jantar,Sobrecoxa Crocante,37.0,0.6379310344827587,17.0,0.29310344827586204,4.0,0.06896551724137931,7.913793103448276,ISC jan,2026-05
2026-05-19,B,Jantar,Sobrecoxa Crocante,45.0,0.6521739130434783,15.0,0.21739130434782608,9.0,0.13043478260869565,7.739130434782608,ISC jan,2026-05
2026-05-19,P1,Jantar,Jardineira de Carne Moída,62.0,0.8611111111111112,8.0,0.1111111111111111,2.0,0.027777777777777776,9.194444444444445,ISC jan,2026-05
2026-05-19,B,Jantar,Jardineira de Carne Moída,66.0,0.7951807228915663,14.0,0.1686746987951807,3.0,0.03614457831325301,8.831325301204819,ISC jan,2026-05
2026-05-19,P1,Jantar,Soja à Bolonhesa,28.0,0.7368421052631579,7.0,0.18421052631578946,3.0,0.07894736842105263,8.368421052631579,ISC jan,2026-05
2026-05-19,B,Jantar,Soja à Bolonhesa,19.0,0.8260869565217391,1.0,0.043478260869565216,3.0,0.13043478260869565,8.608695652173912,ISC jan,2026-05
2026-05-20,P1,Jantar,Cubos de Frango ao M. de Legumes,32.0,0.5161290322580645,10.0,0.16129032258064516,20.0,0.3225806451612903,6.290322580645161,ISC jan,2026-05
2026-05-20,B,Jantar,Cubos de Frango ao M. de Legumes,37.0,0.6727272727272727,12.0,0.21818181818181817,6.0,0.10909090909090909,7.927272727272728,ISC jan,2026-05
2026-05-20,P1,Jantar,Estrogonofe de Carne,75.0,0.9036144578313253,7.0,0.08433734939759036,1.0,0.012048192771084338,9.46987951807229,ISC jan,2026-05
2026-05-20,B,Jantar,Estrogonofe de Carne,91.0,0.875,9.0,0.08653846153846154,4.0,0.038461538461538464,9.221153846153847,ISC jan,2026-05
2026-05-20,P1,Jantar,Almôndegas de Lentilha,7.0,0.4375,5.0,0.3125,4.0,0.25,6.1875,ISC jan,2026-05
2026-05-20,B,Jantar,Almôndegas de Lentilha,2.0,0.2857142857142857,5.0,0.7142857142857143,0.0,0.0,6.428571428571429,ISC jan,2026-05
2026-05-21,P1,Jantar,Peixe Assado,58.0,0.9508196721311475,3.0,0.04918032786885246,0.0,0.0,9.754098360655737,ISC jan,2026-05
2026-05-21,B,Jantar,Peixe Assado,66.0,0.8048780487804879,9.0,0.10975609756097561,7.0,0.08536585365853659,8.682926829268293,ISC jan,2026-05
2026-05-21,P1,Jantar,Isca de Carne Acebolada,48.0,0.8571428571428571,8.0,0.14285714285714285,0.0,0.0,9.285714285714286,ISC jan,2026-05
2026-05-21,B,Jantar,Isca de Carne Acebolada,70.0,0.9333333333333333,5.0,0.06666666666666667,0.0,0.0,9.666666666666666,ISC jan,2026-05
2026-05-21,P1,Jantar,Vatapá Vegano,23.0,0.6388888888888888,6.0,0.16666666666666666,7.0,0.19444444444444445,7.416666666666667,ISC jan,2026-05
2026-05-21,B,Jantar,Vatapá Vegano,12.0,0.5454545454545454,7.0,0.3181818181818182,3.0,0.13636363636363635,7.181818181818182,ISC jan,2026-05
2026-05-22,P1,Jantar,Escondidinho de Frango,85.0,0.8095238095238095,15.0,0.14285714285714285,5.0,0.047619047619047616,8.857142857142858,ISC jan,2026-05
2026-05-22,B,Jantar,Escondidinho de Frango,66.0,0.9166666666666666,6.0,0.08333333333333333,0.0,0.0,9.583333333333334,ISC jan,2026-05
2026-05-22,P1,Jantar,Calabresa à Carioca,67.0,0.9436619718309859,3.0,0.04225352112676056,1.0,0.014084507042253521,9.661971830985916,ISC jan,2026-05
2026-05-22,B,Jantar,Calabresa à Carioca,40.0,0.6666666666666666,4.0,0.06666666666666667,16.0,0.26666666666666666,7.266666666666667,ISC jan,2026-05
2026-05-22,P1,Jantar,Escondidinho de Legumes,6.0,0.6666666666666666,1.0,0.1111111111111111,2.0,0.2222222222222222,7.444444444444445,ISC jan,2026-05
2026-05-22,B,Jantar,Escondidinho de Legumes,6.0,0.4,2.0,0.13333333333333333,7.0,0.4666666666666667,5.133333333333334,ISC jan,2026-05
2026-05-25,P1,Jantar,Sobrecoxa Desossada ao M.Ervas,48.0,0.6233766233766234,18.0,0.23376623376623376,11.0,0.14285714285714285,7.545454545454546,ISC jan,2026-05
2026-05-25,B,Jantar,Sobrecoxa Desossada ao M.Ervas,56.0,0.8615384615384616,8.0,0.12307692307692308,1.0,0.015384615384615385,9.246153846153845,ISC jan,2026-05
2026-05-25,P1,Jantar,Cubo suíno acebolado,39.0,0.6724137931034483,14.0,0.2413793103448276,5.0,0.08620689655172414,8.017241379310345,ISC jan,2026-05
2026-05-25,B,Jantar,Cubo suíno acebolado,42.0,0.6885245901639344,10.0,0.16393442622950818,9.0,0.14754098360655737,7.852459016393443,ISC jan,2026-05
2026-05-25,P1,Jantar,Bolinho de Ervilha com Aveia,6.0,0.4,4.0,0.26666666666666666,5.0,0.3333333333333333,5.666666666666667,ISC jan,2026-05
2026-05-25,B,Jantar,Bolinho de Ervilha com Aveia,13.0,0.65,3.0,0.15,4.0,0.2,7.45,ISC jan,2026-05
2026-05-26,P1,Jantar,Estrogonofe de Frango,83.0,0.9021739130434783,7.0,0.07608695652173914,2.0,0.021739130434782608,9.423913043478262,ISC jan,2026-05
2026-05-26,B,Jantar,Estrogonofe de Frango,63.0,0.8076923076923077,15.0,0.19230769230769232,0.0,0.0,9.038461538461538,ISC jan,2026-05
2026-05-26,P1,Jantar,Carne Moída Refogada,73.0,0.8202247191011236,10.0,0.11235955056179775,6.0,0.06741573033707865,8.831460674157304,ISC jan,2026-05
2026-05-26,B,Jantar,Carne Moída Refogada,48.0,0.8421052631578947,7.0,0.12280701754385964,2.0,0.03508771929824561,9.070175438596491,ISC jan,2026-05
2026-05-26,P1,Jantar,Jardineira de Soja,6.0,0.5,2.0,0.16666666666666666,4.0,0.3333333333333333,6.166666666666667,ISC jan,2026-05
2026-05-26,B,Jantar,Jardineira de Soja,7.0,0.5384615384615384,6.0,0.46153846153846156,0.0,0.0,7.6923076923076925,ISC jan,2026-05
2026-05-27,P1,Jantar,Sobrecoxa Assada,40.0,0.7843137254901961,9.0,0.17647058823529413,2.0,0.0392156862745098,8.764705882352942,ISC jan,2026-05
2026-05-27,B,Jantar,Sobrecoxa Assada,50.0,0.847457627118644,7.0,0.11864406779661017,2.0,0.03389830508474576,9.101694915254237,ISC jan,2026-05
2026-05-27,P1,Jantar,Isca de Carne Acebolada,50.0,0.847457627118644,4.0,0.06779661016949153,5.0,0.0847457627118644,8.898305084745763,ISC jan,2026-05
2026-05-27,B,Jantar,Isca de Carne Acebolada,87.0,0.9157894736842105,4.0,0.042105263157894736,4.0,0.042105263157894736,9.410526315789474,ISC jan,2026-05
2026-05-27,P1,Jantar,Lasanha de Batatas,42.0,0.6666666666666666,16.0,0.25396825396825395,5.0,0.07936507936507936,8.015873015873016,ISC jan,2026-05
2026-05-27,B,Jantar,Lasanha de Batatas,42.0,0.7368421052631579,6.0,0.10526315789473684,9.0,0.15789473684210525,8.052631578947368,ISC jan,2026-05
2026-05-28,P1,Jantar,Isca de Frango Acebolado,36.0,0.8181818181818182,8.0,0.18181818181818182,0.0,0.0,9.090909090909092,ISC jan,2026-05
2026-05-28,B,Jantar,Isca de Frango Acebolado,65.0,0.9285714285714286,5.0,0.07142857142857142,0.0,0.0,9.642857142857142,ISC jan,2026-05
2026-05-28,P1,Jantar,Cubo Suíno ao Molho Barbecue,84.0,0.9230769230769231,6.0,0.06593406593406594,1.0,0.01098901098901099,9.571428571428571,ISC jan,2026-05
2026-05-28,B,Jantar,Cubo Suíno ao Molho Barbecue,57.0,0.9661016949152542,1.0,0.01694915254237288,1.0,0.01694915254237288,9.76271186440678,ISC jan,2026-05
2026-05-28,P1,Jantar,Escondidinho de Soja,15.0,0.7894736842105263,4.0,0.21052631578947367,0.0,0.0,8.947368421052632,ISC jan,2026-05
2026-05-28,B,Jantar,Escondidinho de Soja,11.0,0.6875,4.0,0.25,1.0,0.0625,8.1875,ISC jan,2026-05
2026-05-29,P1,Jantar,Cubos de Frango com Batata Rústica,13.0,0.6842105263157895,6.0,0.3157894736842105,0.0,0.0,8.421052631578947,ISC jan,2026-05
2026-05-29,B,Jantar,Cubos de Frango com Batata Rústica,17.0,0.68,7.0,0.28,1.0,0.04,8.24,ISC jan,2026-05
2026-05-29,P1,Jantar,Escondidinho de Carne,70.0,0.7692307692307693,8.0,0.08791208791208792,13.0,0.14285714285714285,8.274725274725276,ISC jan,2026-05
2026-05-29,B,Jantar,Escondidinho de Carne,98.0,0.765625,26.0,0.203125,4.0,0.03125,8.703125,ISC jan,2026-05
2026-05-29,P1,Jantar,Bolinho de grão de bico,3.0,0.2,7.0,0.4666666666666667,5.0,0.3333333333333333,4.666666666666667,ISC jan,2026-05
2026-05-29,B,Jantar,Bolinho de grão de bico,2.0,0.25,5.0,0.625,1.0,0.125,5.75,ISC jan,2026-05
2026-06-01,P1,Jantar,Fricassê de Frango,103.0,0.8174603174603174,13.0,0.10317460317460317,10.0,0.07936507936507936,8.76984126984127,ISC jan,2026-06
2026-06-01,B,Jantar,Fricassê de Frango,91.0,0.900990099009901,7.0,0.06930693069306931,3.0,0.0297029702970297,9.386138613861386,ISC jan,2026-06
2026-06-01,P1,Jantar,Cubo suíno acebolado,25.0,0.7142857142857143,7.0,0.2,3.0,0.08571428571428572,8.228571428571428,ISC jan,2026-06
2026-06-01,B,Jantar,Cubo suíno acebolado,26.0,0.9629629629629629,1.0,0.037037037037037035,0.0,0.0,9.814814814814815,ISC jan,2026-06
2026-06-01,P1,Jantar,Salpicão vegano,2.0,0.18181818181818182,6.0,0.5454545454545454,3.0,0.2727272727272727,4.818181818181818,ISC jan,2026-06
2026-06-01,B,Jantar,Salpicão vegano,5.0,0.3333333333333333,1.0,0.06666666666666667,9.0,0.6,4.266666666666667,ISC jan,2026-06
2026-06-02,P1,Jantar,Sobrecoxa Assada,53.0,0.7910447761194029,12.0,0.1791044776119403,2.0,0.029850746268656716,8.835820895522389,ISC jan,2026-06
2026-06-02,B,Jantar,Sobrecoxa Assada,51.0,0.7727272727272727,7.0,0.10606060606060606,8.0,0.12121212121212122,8.378787878787879,ISC jan,2026-06
2026-06-02,P1,Jantar,Carne Moída Refogada,48.0,0.8421052631578947,7.0,0.12280701754385964,2.0,0.03508771929824561,9.070175438596491,ISC jan,2026-06
2026-06-02,B,Jantar,Carne Moída Refogada,52.0,0.8125,9.0,0.140625,3.0,0.046875,8.875,ISC jan,2026-06
2026-06-02,P1,Jantar,Hambúrguer de Soja,11.0,0.5789473684210527,2.0,0.10526315789473684,6.0,0.3157894736842105,6.631578947368421,ISC jan,2026-06
2026-06-02,B,Jantar,Hambúrguer de Soja,17.0,0.7391304347826086,4.0,0.17391304347826086,2.0,0.08695652173913043,8.347826086956522,ISC jan,2026-06
2026-06-03,P1,Jantar,Cubos de Frango Acebolado,17.0,0.5862068965517241,9.0,0.3103448275862069,3.0,0.10344827586206896,7.517241379310345,ISC jan,2026-06
2026-06-03,B,Jantar,Cubos de Frango Acebolado,17.0,0.6296296296296297,7.0,0.25925925925925924,3.0,0.1111111111111111,7.703703703703703,ISC jan,2026-06
2026-06-03,P1,Jantar,Isca de Carne ao M. Tomate,56.0,0.875,7.0,0.109375,1.0,0.015625,9.3125,ISC jan,2026-06
2026-06-03,B,Jantar,Isca de Carne ao M. Tomate,66.0,0.9565217391304348,3.0,0.043478260869565216,0.0,0.0,9.782608695652174,ISC jan,2026-06
2026-06-03,P1,Jantar,Panqueca Vegana ao Molho Branco,15.0,0.8333333333333334,2.0,0.1111111111111111,1.0,0.05555555555555555,8.944444444444445,ISC jan,2026-06
2026-06-03,B,Jantar,Panqueca Vegana ao Molho Branco,20.0,0.7692307692307693,3.0,0.11538461538461539,3.0,0.11538461538461539,8.384615384615385,ISC jan,2026-06
2026-06-08,P1,Jantar,Frango Xadrez,62.0,0.7948717948717948,15.0,0.19230769230769232,1.0,0.01282051282051282,8.923076923076923,ISC jan,2026-06
2026-06-08,B,Jantar,Frango Xadrez,56.0,0.7887323943661971,11.0,0.15492957746478872,4.0,0.056338028169014086,8.71830985915493,ISC jan,2026-06
2026-06-08,P1,Jantar,Picadinho com Legumes,32.0,0.6956521739130435,12.0,0.2608695652173913,2.0,0.043478260869565216,8.304347826086957,ISC jan,2026-06
2026-06-08,B,Jantar,Picadinho com Legumes,45.0,0.8490566037735849,7.0,0.1320754716981132,1.0,0.018867924528301886,9.169811320754716,ISC jan,2026-06
